0	1.001765966
1	1.000651121
2	0.999548435
3	0.998683870
4	1.001210570
5	1.002752781
6	0.995092392
7	1.000728130
8	0.999243557
9	1.002664924
10	0.995252311
11	0.999763429
12	1.002789259
13	0.999369323
14	0.997199178
15	1.001726627
16	0.999596119
17	0.996839762
18	1.002242208
19	1.004451036
20	1.003513455
21	0.994020939
22	0.999941111
23	1.001379848
24	0.996147335
25	0.999529302
26	1.000534892
27	0.999936700
28	0.997694373
29	0.997910261
30	1.000056505
31	1.003921628
32	0.998629391
33	1.002290845
34	0.999614835
35	1.003165483
36	0.996003032
37	0.995585978
38	1.002725124
39	1.001416445
40	0.999692202
41	1.006206989
42	1.000931740
43	1.004760027
44	1.001045465
45	0.998044789
46	0.998703659
47	0.993690431
48	1.001193643
49	0.998773634
50	0.998586595
51	0.999205410
52	0.999292135
53	1.003800750
54	1.010512114
55	0.995921671
56	0.998899758
57	0.997489393
58	1.000600576
59	0.997513115
60	0.998248100
61	1.000801086
62	0.997694075
63	0.999981761
64	1.000252247
65	1.002010465
66	1.000079036
67	1.000496626
68	0.999524236
69	1.000405073
70	0.999341130
71	0.999534011
72	1.000876784
73	0.997747660
74	0.998091042
75	1.000958323
76	1.002004027
77	0.996639431
78	1.000184655
79	1.000886202
80	1.004118562
81	0.996043146
82	1.001514435
83	1.000782847
84	1.000126600
85	0.997232854
86	0.998804927
87	1.005618572
88	0.996729493
89	0.999220073
90	0.999833167
91	1.008496881
92	0.992072940
93	0.997804880
94	0.998636842
95	1.006619811
96	0.993597269
97	0.997015774
98	1.000881195
99	0.999097049
100	0.997365355
101	0.999971390
102	0.998771787
103	0.996824384
104	0.997076988
105	0.995751917
106	1.001638055
107	0.997261584
108	0.999808669
109	1.001270533
110	1.005011201
111	0.996785462
112	1.001054883
113	1.002364159
114	0.999660492
